"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","count_cases"
2518,2006,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",2
2520,2006,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",3,"Ad hoc",1
2521,2006,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",36
2522,2006,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",2,"Individual application",3
2524,2006,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",5
2527,2006,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"Scheme",2
2530,2006,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",38
2531,2006,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",2,"Individual application",2
2533,2006,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",13
2534,2006,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",2,"Individual application",1
2535,2006,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",3,"Ad hoc",1
2536,2006,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",4
2539,2006,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Scheme",2
2542,2006,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Scheme",3
2545,2006,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Scheme",24
2547,2006,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",3,"Ad hoc",1
2550,2006,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",3,"Ad hoc",1
2551,2006,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Scheme",3
2554,2006,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Scheme",9
2557,2006,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Scheme",5
2560,2006,2,"Agriculture and Rural Development","AGRI",22,"Malta","MT",1,"Scheme",1
2563,2006,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Scheme",9
2566,2006,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1,"Scheme",4
2569,2006,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Scheme",2
2572,2006,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",1,"Scheme",1
2581,2006,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",10
2587,2006,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Scheme",9
2593,2006,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",1,"Scheme",1
2596,2006,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Scheme",3
2599,2006,3,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",1,"Scheme",1
2604,2006,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",3,"Ad hoc",1
2605,2006,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Scheme",5
2611,2006,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",1,"Scheme",3
2620,2006,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",1,"Scheme",6
2623,2006,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",1,"Scheme",2
2647,2007,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",13
2648,2007,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",1
2649,2007,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",10
2650,2007,1,"Competition","COMP",2,"France","FR",1,"Scheme",35
2651,2007,1,"Competition","COMP",2,"France","FR",2,"Individual application",4
2652,2007,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",10
2653,2007,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",112
2654,2007,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",8
2655,2007,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",13
2656,2007,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",137
2657,2007,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",3
2658,2007,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",8
2662,2007,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",22
2663,2007,1,"Competition","COMP",6,"Netherlands","NL",2,"Individual application",1
2664,2007,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",16
2665,2007,1,"Competition","COMP",7,"Denmark","DK",1,"Scheme",17
2667,2007,1,"Competition","COMP",7,"Denmark","DK",3,"Ad hoc",1
2668,2007,1,"Competition","COMP",8,"Ireland","IE",1,"Scheme",12
2671,2007,1,"Competition","COMP",9,"United Kingdom","UK",1,"Scheme",44
2672,2007,1,"Competition","COMP",9,"United Kingdom","UK",2,"Individual application",5
2673,2007,1,"Competition","COMP",9,"United Kingdom","UK",3,"Ad hoc",10
2674,2007,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",12
2675,2007,1,"Competition","COMP",10,"Greece","EL",2,"Individual application",5
2676,2007,1,"Competition","COMP",10,"Greece","EL",3,"Ad hoc",3
2677,2007,1,"Competition","COMP",11,"Portugal","PT",1,"Scheme",11
2680,2007,1,"Competition","COMP",12,"Spain","ES",1,"Scheme",152
2682,2007,1,"Competition","COMP",12,"Spain","ES",3,"Ad hoc",3
2683,2007,1,"Competition","COMP",13,"Austria","AT",1,"Scheme",86
2686,2007,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",13
2688,2007,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",1
2689,2007,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",8
2690,2007,1,"Competition","COMP",15,"Sweden","SE",2,"Individual application",1
2691,2007,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",1
2692,2007,1,"Competition","COMP",16,"Cyprus","CY",1,"Scheme",19
2695,2007,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",43
2696,2007,1,"Competition","COMP",17,"Czech Republic","CZ",2,"Individual application",1
2697,2007,1,"Competition","COMP",17,"Czech Republic","CZ",3,"Ad hoc",3
2698,2007,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",13
2700,2007,1,"Competition","COMP",18,"Estonia","EE",3,"Ad hoc",2
2701,2007,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",45
2702,2007,1,"Competition","COMP",19,"Hungary","HU",2,"Individual application",1
2703,2007,1,"Competition","COMP",19,"Hungary","HU",3,"Ad hoc",1
2704,2007,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",5
2705,2007,1,"Competition","COMP",20,"Latvia","LV",2,"Individual application",2
2707,2007,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",7
2708,2007,1,"Competition","COMP",21,"Lithuania","LT",2,"Individual application",1
2710,2007,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",10
2713,2007,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",40
2714,2007,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",10
2715,2007,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",6
2716,2007,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",7
2718,2007,1,"Competition","COMP",24,"Slovakia","SK",3,"Ad hoc",3
2719,2007,1,"Competition","COMP",25,"Slovenia","SI",1,"Scheme",17
2722,2007,1,"Competition","COMP",26,"Bulgaria","BG",1,"Scheme",6
2723,2007,1,"Competition","COMP",26,"Bulgaria","BG",2,"Individual application",1
2724,2007,1,"Competition","COMP",26,"Bulgaria","BG",3,"Ad hoc",1
2725,2007,1,"Competition","COMP",27,"Romania","RO",1,"Scheme",12
2726,2007,1,"Competition","COMP",27,"Romania","RO",2,"Individual application",2
2727,2007,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",1
2728,2007,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",19
2731,2007,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",45
2732,2007,2,"Agriculture and Rural Development","AGRI",2,"France","FR",2,"Individual application",1
2734,2007,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",38
2737,2007,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",111
2738,2007,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"Individual application",4
2740,2007,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Scheme",1
2743,2007,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",35
2744,2007,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",2,"Individual application",1
2746,2007,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",7
2747,2007,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",2,"Individual application",1
2749,2007,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",31
2752,2007,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",56
2755,2007,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",2
2758,2007,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"Scheme",5
2761,2007,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",72
2763,2007,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",3,"Ad hoc",4
2764,2007,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",7
2767,2007,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",3
2773,2007,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Scheme",7
2774,2007,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",2,"Individual application",1
2776,2007,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Scheme",11
2779,2007,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"Scheme",4
2782,2007,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Scheme",18
2785,2007,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Scheme",12
2788,2007,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Scheme",22
2794,2007,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Scheme",3
2796,2007,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",3,"Ad hoc",1
2797,2007,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1,"Scheme",9
2800,2007,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Scheme",156
2803,2007,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",1,"Scheme",1
2809,2007,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",1,"Scheme",1
2812,2007,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",3
2815,2007,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",1,"Scheme",2
2818,2007,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",2
2824,2007,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Scheme",4
2825,2007,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",2,"Individual application",2
2830,2007,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",1,"Scheme",3
2833,2007,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Scheme",2
2834,2007,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",2,"Individual application",2
2835,2007,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",3,"Ad hoc",1
2839,2007,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1,"Scheme",1
2842,2007,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Scheme",4
2867,2007,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",2,"Individual application",1
2890,2008,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",16
2891,2008,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",1
2892,2008,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",31
2893,2008,1,"Competition","COMP",2,"France","FR",1,"Scheme",43
2894,2008,1,"Competition","COMP",2,"France","FR",2,"Individual application",5
2895,2008,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",5
2896,2008,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",110
2897,2008,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",21
2898,2008,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",30
2899,2008,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",118
2900,2008,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",9
2901,2008,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",3
2902,2008,1,"Competition","COMP",5,"Luxembourg","LU",1,"Scheme",2
2904,2008,1,"Competition","COMP",5,"Luxembourg","LU",3,"Ad hoc",2
2905,2008,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",28
2906,2008,1,"Competition","COMP",6,"Netherlands","NL",2,"Individual application",1
2907,2008,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",14
2908,2008,1,"Competition","COMP",7,"Denmark","DK",1,"Scheme",12
2909,2008,1,"Competition","COMP",7,"Denmark","DK",2,"Individual application",1
2910,2008,1,"Competition","COMP",7,"Denmark","DK",3,"Ad hoc",5
2911,2008,1,"Competition","COMP",8,"Ireland","IE",1,"Scheme",11
2912,2008,1,"Competition","COMP",8,"Ireland","IE",2,"Individual application",1
2913,2008,1,"Competition","COMP",8,"Ireland","IE",3,"Ad hoc",1
2914,2008,1,"Competition","COMP",9,"United Kingdom","UK",1,"Scheme",44
2915,2008,1,"Competition","COMP",9,"United Kingdom","UK",2,"Individual application",3
2916,2008,1,"Competition","COMP",9,"United Kingdom","UK",3,"Ad hoc",8
2917,2008,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",5
2918,2008,1,"Competition","COMP",10,"Greece","EL",2,"Individual application",4
2919,2008,1,"Competition","COMP",10,"Greece","EL",3,"Ad hoc",5
2920,2008,1,"Competition","COMP",11,"Portugal","PT",1,"Scheme",9
2921,2008,1,"Competition","COMP",11,"Portugal","PT",2,"Individual application",1
2922,2008,1,"Competition","COMP",11,"Portugal","PT",3,"Ad hoc",3
2923,2008,1,"Competition","COMP",12,"Spain","ES",1,"Scheme",119
2924,2008,1,"Competition","COMP",12,"Spain","ES",2,"Individual application",1
2925,2008,1,"Competition","COMP",12,"Spain","ES",3,"Ad hoc",8
2926,2008,1,"Competition","COMP",13,"Austria","AT",1,"Scheme",35
2927,2008,1,"Competition","COMP",13,"Austria","AT",2,"Individual application",4
2928,2008,1,"Competition","COMP",13,"Austria","AT",3,"Ad hoc",4
2929,2008,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",6
2930,2008,1,"Competition","COMP",14,"Finland","FI",2,"Individual application",1
2931,2008,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",1
2932,2008,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",7
2933,2008,1,"Competition","COMP",15,"Sweden","SE",2,"Individual application",1
2935,2008,1,"Competition","COMP",16,"Cyprus","CY",1,"Scheme",10
2938,2008,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",73
2939,2008,1,"Competition","COMP",17,"Czech Republic","CZ",2,"Individual application",1
2940,2008,1,"Competition","COMP",17,"Czech Republic","CZ",3,"Ad hoc",1
2941,2008,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",13
2944,2008,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",27
2945,2008,1,"Competition","COMP",19,"Hungary","HU",2,"Individual application",4
2946,2008,1,"Competition","COMP",19,"Hungary","HU",3,"Ad hoc",1
2947,2008,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",19
2948,2008,1,"Competition","COMP",20,"Latvia","LV",2,"Individual application",2
2949,2008,1,"Competition","COMP",20,"Latvia","LV",3,"Ad hoc",2
2950,2008,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",16
2953,2008,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",5
2956,2008,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",33
2957,2008,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",12
2958,2008,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",60
2959,2008,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",10
2960,2008,1,"Competition","COMP",24,"Slovakia","SK",2,"Individual application",1
2961,2008,1,"Competition","COMP",24,"Slovakia","SK",3,"Ad hoc",3
2962,2008,1,"Competition","COMP",25,"Slovenia","SI",1,"Scheme",7
2963,2008,1,"Competition","COMP",25,"Slovenia","SI",2,"Individual application",1
2965,2008,1,"Competition","COMP",26,"Bulgaria","BG",1,"Scheme",7
2968,2008,1,"Competition","COMP",27,"Romania","RO",1,"Scheme",13
2969,2008,1,"Competition","COMP",27,"Romania","RO",2,"Individual application",1
2970,2008,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",1
2971,2008,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",16
2974,2008,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",55
2977,2008,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",45
2980,2008,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",103
2981,2008,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"Individual application",1
2983,2008,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Scheme",6
2986,2008,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",18
2987,2008,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",2,"Individual application",3
2989,2008,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",10
2990,2008,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",2,"Individual application",11
2992,2008,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",9
2995,2008,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",28
2996,2008,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",2,"Individual application",1
2998,2008,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",5
3004,2008,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",95
3005,2008,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",2,"Individual application",11
3006,2008,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",3,"Ad hoc",9
3007,2008,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",8
3010,2008,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",11
3013,2008,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Scheme",2
3016,2008,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Scheme",15
3019,2008,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Scheme",3
3022,2008,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"Scheme",7
3025,2008,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Scheme",3
3028,2008,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Scheme",14
3031,2008,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Scheme",7
3037,2008,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Scheme",2
3038,2008,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",2,"Individual application",2
3039,2008,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",3,"Ad hoc",1
3040,2008,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1,"Scheme",4
3041,2008,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",2,"Individual application",1
3043,2008,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Scheme",46
3045,2008,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",3,"Ad hoc",1
3049,2008,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1,"Scheme",1
3055,2008,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",2
3056,2008,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",2,"Individual application",1
3100,2008,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",1,"Scheme",2
3104,2008,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",2,"Individual application",1
3133,2009,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",25
3135,2009,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",7
3136,2009,1,"Competition","COMP",2,"France","FR",1,"Scheme",34
3137,2009,1,"Competition","COMP",2,"France","FR",2,"Individual application",6
3138,2009,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",9
3139,2009,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",173
3140,2009,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",21
3141,2009,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",61
3142,2009,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",223
3143,2009,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",6
3144,2009,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",9
3145,2009,1,"Competition","COMP",5,"Luxembourg","LU",1,"Scheme",5
3147,2009,1,"Competition","COMP",5,"Luxembourg","LU",3,"Ad hoc",3
3148,2009,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",41
3149,2009,1,"Competition","COMP",6,"Netherlands","NL",2,"Individual application",3
3150,2009,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",11
3151,2009,1,"Competition","COMP",7,"Denmark","DK",1,"Scheme",22
3152,2009,1,"Competition","COMP",7,"Denmark","DK",2,"Individual application",1
3153,2009,1,"Competition","COMP",7,"Denmark","DK",3,"Ad hoc",3
3154,2009,1,"Competition","COMP",8,"Ireland","IE",1,"Scheme",16
3155,2009,1,"Competition","COMP",8,"Ireland","IE",2,"Individual application",1
3156,2009,1,"Competition","COMP",8,"Ireland","IE",3,"Ad hoc",6
3157,2009,1,"Competition","COMP",9,"United Kingdom","UK",1,"Scheme",79
3158,2009,1,"Competition","COMP",9,"United Kingdom","UK",2,"Individual application",4
3159,2009,1,"Competition","COMP",9,"United Kingdom","UK",3,"Ad hoc",10
3160,2009,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",9
3161,2009,1,"Competition","COMP",10,"Greece","EL",2,"Individual application",2
3162,2009,1,"Competition","COMP",10,"Greece","EL",3,"Ad hoc",3
3163,2009,1,"Competition","COMP",11,"Portugal","PT",1,"Scheme",11
3165,2009,1,"Competition","COMP",11,"Portugal","PT",3,"Ad hoc",2
3166,2009,1,"Competition","COMP",12,"Spain","ES",1,"Scheme",161
3167,2009,1,"Competition","COMP",12,"Spain","ES",2,"Individual application",3
3168,2009,1,"Competition","COMP",12,"Spain","ES",3,"Ad hoc",10
3169,2009,1,"Competition","COMP",13,"Austria","AT",1,"Scheme",61
3170,2009,1,"Competition","COMP",13,"Austria","AT",2,"Individual application",5
3171,2009,1,"Competition","COMP",13,"Austria","AT",3,"Ad hoc",2
3172,2009,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",21
3173,2009,1,"Competition","COMP",14,"Finland","FI",2,"Individual application",1
3174,2009,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",4
3175,2009,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",13
3176,2009,1,"Competition","COMP",15,"Sweden","SE",2,"Individual application",1
3177,2009,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",5
3178,2009,1,"Competition","COMP",16,"Cyprus","CY",1,"Scheme",18
3181,2009,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",41
3182,2009,1,"Competition","COMP",17,"Czech Republic","CZ",2,"Individual application",1
3183,2009,1,"Competition","COMP",17,"Czech Republic","CZ",3,"Ad hoc",1
3184,2009,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",20
3187,2009,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",35
3189,2009,1,"Competition","COMP",19,"Hungary","HU",3,"Ad hoc",1
3190,2009,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",16
3191,2009,1,"Competition","COMP",20,"Latvia","LV",2,"Individual application",1
3192,2009,1,"Competition","COMP",20,"Latvia","LV",3,"Ad hoc",6
3193,2009,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",17
3196,2009,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",9
3197,2009,1,"Competition","COMP",22,"Malta","MT",2,"Individual application",1
3199,2009,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",52
3200,2009,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",9
3201,2009,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",78
3202,2009,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",20
3203,2009,1,"Competition","COMP",24,"Slovakia","SK",2,"Individual application",2
3205,2009,1,"Competition","COMP",25,"Slovenia","SI",1,"Scheme",26
3208,2009,1,"Competition","COMP",26,"Bulgaria","BG",1,"Scheme",5
3209,2009,1,"Competition","COMP",26,"Bulgaria","BG",2,"Individual application",1
3210,2009,1,"Competition","COMP",26,"Bulgaria","BG",3,"Ad hoc",1
3211,2009,1,"Competition","COMP",27,"Romania","RO",1,"Scheme",15
3212,2009,1,"Competition","COMP",27,"Romania","RO",2,"Individual application",2
3213,2009,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",2
3214,2009,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",23
3217,2009,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",51
3220,2009,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",42
3221,2009,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",2,"Individual application",2
3223,2009,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",48
3224,2009,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"Individual application",5
3226,2009,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Scheme",1
3229,2009,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",14
3230,2009,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",2,"Individual application",2
3231,2009,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",3,"Ad hoc",1
3232,2009,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",3
3235,2009,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",3
3238,2009,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",17
3241,2009,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",3
3247,2009,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",72
3248,2009,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",2,"Individual application",26
3250,2009,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",9
3253,2009,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",4
